time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1664689732999910000.00,119727.851916992,46.6854615015909,1.12709478095639,28.6848989027529,40.584970225809,-3.57645179796964,148.763774770438,4.72786051447117,3.38701520346355,3.8991177463103,1.90222193094745
1664691443998220000.00,121438.850221191,52.4267808003351,1.12840731067513,23.6069724174974,40.5520354650764,2.16454325150698,143.2388040901,4.72726574511843,3.38784527507068,3.92523575551881,2.45838676966045
1664693153999430000.00,123148.851435059,46.9234581440687,1.09398069408673,22.8480016664013,40.5174922587898,-3.33938975632191,152.357922720355,4.71738805893994,3.40158594396198,3.95163194087848,2.47439830826029
1664694864997680000.00,124859.849689453,47.5828394657001,1.07982272628453,23.1002138166616,40.4821019548919,-2.68290760461241,157.901345156622,4.72349911408917,3.39309492233678,3.97239286442011,2.3305083692469
1664696574998920000.00,126569.850924561,46.7326235286892,1.08395823840781,23.9756871356191,40.4491094516971,-3.53607611730695,167.145838735313,4.7238626378585,3.39258880671286,3.9909078600309,2.15182841946827
1664698284999980000.00,128279.851989502,46.5486209560186,1.1193127862651,27.8398154966469,40.4192416952486,-3.72437403909862,159.648270796523,4.72325838706258,3.39343001133541,4.00325109630685,1.9407211573819
1664699995998520000.00,129990.850528076,47.8249987112358,1.12995212804176,25.7340684317666,40.3887703774447,-2.45248236786574,165.583937381953,4.7275738141023,3.38741536647089,4.01546484511004,2.08599265271261
1664701705999810000.00,131700.851816406,47.83595013991,1.07786360545806,19.3838384087768,40.3476249505783,-2.44767260178924,164.717029295822,4.72608812472518,3.38948787726412,4.03159400661188,2.77755887510688
1664703416998170000.00,133411.850178955,46.0121582625434,1.10328583643003,23.8775697549779,40.3108904830562,-4.27581323403865,167.56908145034,4.71174656223508,3.40939604124466,4.04880367487295,2.22974712956998
1664705126999290000.00,135121.851296143,47.9670086856931,1.09451211907617,19.8798800846926,40.2750019699483,-2.32808103598654,178.01882478165,4.7133919957244,3.40712091470643,4.05802205545386,2.57270608385287
1664706837997650000.00,136832.849658447,47.8601119024679,1.12597487607207,22.9883733722515,40.2382440894937,-2.44256143737584,160.095050219261,4.71774931434346,3.40108489158983,4.0666154157161,2.44365265546811
1664708547998990000.00,138542.850998779,51.8701871363446,1.09989197953404,23.3865837406977,40.2010063936978,1.56400427501649,161.71246267291,4.7151986135351,3.40462025308337,4.0859366346056,2.31037782241964
1664710257999910000.00,140252.851917236,48.1205120580271,1.10716335949894,21.3218896687416,40.1652980349187,-2.1893252832815,162.624507204055,4.72967849181292,3.38447608897907,4.10356396264831,2.57768474193416
1664711968998550000.00,141963.850555176,50.4936864003539,1.12332315116776,23.9313752137656,40.1283640563257,0.178683958947659,165.459845476086,4.73203299547626,3.38118333760724,4.11811095690904,2.27087556862535
1664713678999960000.00,143673.851966064,50.0370057821274,1.07642849926816,17.4810939561636,40.0892816980851,-0.284908890724182,174.962175830299,4.72592071407014,3.38972129195184,4.12970073778625,2.92039331789179
1664715389998380000.00,145384.850383789,51.9209560258314,0.876615736512034,180,40.0587880972805,1.59214438032359,188.077687124721,4.73267692821831,3.38028195952629,4.13486674018504,0
1664717099999660000.00,147094.851665039,51.8797344509512,1.34390401729299,180,40.0435707128491,1.54418223537505,110.286434715736,4.7303819165377,3.38349286337092,4.12914181855923,0
1664718810998890000.00,148805.850890869,53.0525651890784,1.21662141528441,180,40.0432319291503,2.71710834093392,110.28674960431,4.72687676081376,3.38838798263535,4.12964521155289,0
1664720520998990000.00,150515.850991211,51.6496513001621,1.3475377901734,180,40.0432131130409,1.31420589610934,110.28676801789,4.7307723774963,3.38294690249593,4.12967457906292,0
1664722231000000000.00,152225.852005127,51.6496513001621,1.29164994657753,180,40.0432131130409,1.31420589610934,110.28676801789,4.72834672121068,3.38633641518457,4.12967457906292,0
1665479750998110000.00,-0.517884765625,48.3041927972809,1.22386895956933,180,40.0435692826067,0.714192644692957,137.216679670301,4.75219356323013,3.35278889439568,4.12907535977337,0
1665481460999550000.00,1709.48355126953,48.8663159897551,1.16163132738076,36.8602678181101,40.061610638038,1.2763158371672,358.458044775696,4.74056256596297,3.36921409099799,4.13532350087227,1.46345559533138
1665483171997880000.00,3420.4818815918,48.1767468098551,1.04786868184548,19.6125365340075,40.0887737868312,0.586746657267213,28.8186743030757,4.74203955856325,3.36713496281483,4.14802451626326,2.79525248903423
1665484881998980000.00,5130.48298803711,47.9447970818728,1.12550962599881,26.1920790233763,40.0798156771397,0.35479692928493,146.232205312734,4.74478578170623,3.36326402747498,4.16956274824566,2.11064388966257
1665486592000030000.00,6840.48403295898,48.1247812379152,1.12008572790478,20.0926634964231,40.0430128365659,0.534781085327268,133.663835288094,4.74029729749359,3.36958729878955,4.19965578737685,3.08791663714766
1665488302998970000.00,8551.48297802734,48.0730112725869,1.09424441201444,33.4709701618831,40.0137663495631,0.670968883670867,158.93451448604,4.738327899882,3.372356111977,4.20299844283921,1.53289432802874
1665490012999930000.00,10261.4839335938,49.6310541080311,0.90555682561896,180,40.0069586524213,2.0410539554432,225.50463034041,4.73617811830946,3.37537462579126,4.1979631886765,0
1665491723998150000.00,11972.4821525879,49.3810652429238,0.859329764937285,180,40.0069792353718,1.79106509033591,340.918713311699,4.74610902581966,3.36139645799509,4.19797872757101,0
1665493433999410000.00,13682.4834179688,49.3810652429238,0.907212163576949,180,40.0069792353718,1.79106509033591,340.918713311699,4.73915622892874,3.37119196584751,4.19797872757101,0
1665495144997710000.00,15393.4817148438,49.3810652429238,1.02543511588194,180,40.0069792353718,1.79106509033591,340.918713311699,4.74059536378453,3.36916794322478,4.19797872757101,0
1665496854999010000.00,17103.483012207,49.1111337887123,1.14788030957925,180,40.006987121724,1.52113363612443,340.918709941871,4.74251387922905,3.36646686276706,4.19797127918834,0
1666180986009170000.00,-0.1298291015625,49.8109130859375,0.070000000298023,95.9709265561466,40.0069561880455,2.22091293334961,105.46875,3.53553390593274,3,4.19797570445035,0
1666182696998760000.00,1710.85976831055,49.8612605668604,0.307012949517296,180,40.0069886156403,2.27126041427255,17.8882689250347,4.74409116393938,3.36424375766994,4.19794652489444,0
1666184406999620000.00,3420.86062939453,49.0377469612286,1.13594978525744,52.9840007199286,40.0239628438238,1.63570457231253,38.3779477358376,4.74097627329006,3.36863191947258,4.20665897320427,0.931410225825716
1666186117998920000.00,5131.85992333984,49.8649844257161,1.26877494645603,17.8704365008499,40.0294515679604,2.46294203680009,86.8926648158602,4.73774613650279,3.37317336922395,4.23815587859723,2.80820021066092
1666187827999520000.00,6841.86052929688,49.2778999842703,1.16316037566361,41.9502845756274,40.0276861217834,1.87585759535432,217.861009398984,4.73998493845326,3.37002667882987,4.29268350903638,1.2427872491291
1666189538997800000.00,8552.85880664063,49.2273324960843,1.10935159347138,26.1567907380339,39.9944753148689,1.63733234349638,193.202490716052,4.73854482413754,3.37205130186778,4.28226974856887,2.00490500228041
1666191248999240000.00,10262.860248291,50.8661412158981,1.10153645804626,54.0781930102523,39.9649194518135,3.27614106331021,183.662289420947,4.74215659454216,3.36697013138358,4.27230496965472,0.948430094394939
1666192959000150000.00,11972.861151123,50.0347814867273,1.40401094668329,180,39.9609426473819,2.44478133413941,118.001991744123,4.74071613713124,3.36899800236394,4.27363698400383,0
1666194669998540000.00,13683.8595490723,49.6551348203793,0.687818740431027,180,39.961035106655,2.06513466779143,144.058008696997,4.74194076030851,3.36727409910651,4.27345653746387,0
1666196379999720000.00,15393.8607268066,50.8385639144108,1.08818509497908,180,39.9610517872329,3.24856376182288,314.923549258565,4.7421719461713,3.36694850951641,4.2734581938708,0
1666198090998150000.00,17104.8591564941,50.0326087092981,1.08720117192951,180,39.9610423287909,2.44260855671018,314.923545983426,4.74742307799036,3.35954031845926,4.27342559997422,0
